id,label
2998,3
2999,11
3000,8
3001,2
3002,11
3003,10
3004,5
3005,11
3006,0
3007,4
3008,13
3009,8
3010,8
3011,6
3012,6
3013,6
3014,5
3015,6
3016,3
3017,5
3018,4
3019,13
3020,8
3021,13
3022,1
3023,8
3024,1
3025,11
3026,6
3027,8
3028,8
3029,1
3030,11
3031,11
3032,10
3033,3
3034,11
3035,5
3036,2
3037,6
3038,5
3039,11
3040,11
3041,13
3042,5
3043,12
3044,10
3045,1
3046,2
3047,5
3048,2
3049,8
3050,13
3051,3
3052,5
3053,11
3054,6
3055,3
3056,5
3057,11
3058,1
3059,1
3060,5
3061,6
3062,6
3063,5
3064,2
3065,13
3066,1
3067,3
3068,2
3069,1
3070,1
3071,0
3072,5
3073,6
3074,5
3075,2
3076,4
3077,1
3078,6
3079,8
3080,13
3081,8
3082,10
3083,5
3084,5
3085,8
3086,5
3087,4
3088,1
3089,8
3090,1
3091,8
3092,0
3093,8
3094,8
3095,5
3096,13
3097,5
3098,0
3099,8
3100,8
3101,3
3102,1
3103,5
3104,6
3105,11
3106,5
3107,10
3108,8
3109,10
3110,5
3111,5
3112,8
3113,0
3114,13
3115,8
3116,10
3117,1
3118,11
3119,8
3120,8
3121,13
3122,6
3123,8
3124,3
3125,11
3126,11
3127,1
3128,8
3129,11
3130,6
3131,6
3132,6
3133,12
3134,4
3135,8
3136,13
3137,11
3138,8
3139,13
3140,5
3141,6
3142,6
3143,6
3144,3
3145,10
3146,4
3147,11
3148,3
3149,3
3150,3
3151,1
3152,13
3153,13
3154,0
3155,8
3156,11
3157,8
3158,3
3159,8
3160,2
3161,1
3162,8
3163,0
3164,12
3165,11
3166,10
3167,2
3168,2
3169,5
3170,11
3171,13
3172,8
3173,2
3174,3
3175,8
3176,0
3177,4
3178,6
3179,6
3180,8
3181,1
3182,8
3183,10
3184,5
3185,3
3186,8
3187,2
3188,11
3189,8
3190,11
3191,13
3192,11
3193,6
3194,11
3195,3
3196,13
3197,5
3198,6
3199,13
3200,5
3201,11
3202,8
3203,6
3204,11
3205,0
3206,6
3207,8
3208,11
3209,10
3210,8
3211,8
3212,5
3213,2
3214,6
3215,5
3216,11
3217,1
3218,11
3219,8
3220,3
3221,12
3222,5
3223,5
3224,8
3225,1
3226,13
3227,0
3228,1
3229,8
3230,8
3231,6
3232,6
3233,13
3234,9
3235,10
3236,3
3237,8
3238,4
3239,8
3240,3
3241,5
3242,1
3243,2
3244,13
3245,6
3246,8
3247,3
3248,9
3249,8
3250,8
3251,0
3252,5
3253,5
3254,1
3255,4
3256,8
3257,10
3258,5
3259,10
3260,5
3261,10
3262,13
3263,11
3264,6
3265,6
3266,0
3267,2
3268,1
3269,0
3270,3
3271,5
3272,8
3273,1
3274,2
3275,6
3276,8
3277,0
3278,1
3279,0
3280,1
3281,13
3282,10
3283,12
3284,8
3285,6
3286,13
3287,11
3288,8
3289,11
3290,5
3291,1
3292,1
3293,8
3294,8
3295,3
3296,8
3297,6
3298,4
3299,11
3300,0
3301,3
3302,5
3303,5
3304,4
3305,4
3306,8
3307,0
3308,6
3309,10
3310,0
3311,11
3312,1
3313,5
3314,0
3315,11
3316,1
3317,11
3318,5
3319,4
3320,3
3321,5
3322,8
3323,12
3324,11
3325,13
3326,6
3327,5
3328,10
3329,9
3330,4
3331,0
3332,8
3333,6
3334,11
3335,10
3336,6
3337,3
3338,9
3339,13
3340,1
3341,13
3342,10
3343,9
3344,5
3345,8
3346,12
3347,8
3348,1
3349,4
3350,2
3351,6
3352,4
3353,0
3354,8
3355,5
3356,0
3357,2
3358,0
3359,1
3360,6
3361,6
3362,11
3363,2
3364,1
3365,5
3366,3
3367,8
3368,3
3369,8
3370,5
3371,11
3372,11
3373,5
3374,12
3375,13
3376,8
3377,2
3378,11
3379,8
3380,5
3381,8
3382,3
3383,13
3384,4
3385,2
3386,2
3387,8
3388,6
3389,1
3390,3
3391,11
3392,1
3393,11
3394,1
3395,0
3396,6
3397,2
3398,6
3399,5
3400,1
3401,1
3402,4
3403,0
3404,12
3405,4
3406,7
3407,8
3408,8
3409,8
3410,5
3411,2
3412,4
3413,8
3414,11
3415,3
3416,6
3417,0
3418,13
3419,5
3420,8
3421,2
3422,5
3423,4
3424,12
3425,8
3426,2
3427,1
3428,10
3429,2
3430,5
3431,5
3432,8
3433,11
3434,2
3435,5
3436,4
3437,3
3438,5
3439,1
3440,13
3441,5
3442,3
3443,5
3444,4
3445,0
3446,8
3447,6
3448,11
3449,8
3450,8
3451,6
3452,8
3453,5
3454,1
3455,3
3456,11
3457,13
3458,8
3459,6
3460,11
3461,11
3462,11
3463,6
3464,3
3465,3
3466,0
3467,5
3468,1
3469,8
3470,0
3471,9
3472,5
3473,6
3474,3
3475,13
3476,6
3477,4
3478,8
3479,1
3480,1
3481,11
3482,1
3483,0
3484,11
3485,5
3486,12
3487,13
3488,1
3489,1
3490,3
3491,5
3492,12
3493,1
3494,10
3495,8
3496,10
3497,3
3498,11
3499,6
3500,8
3501,5
3502,8
3503,4
3504,1
3505,8
3506,3
3507,13
3508,8
3509,1
3510,8
3511,0
3512,2
3513,13
3514,6
3515,6
3516,2
3517,8
3518,4
3519,5
3520,12
3521,5
3522,8
3523,13
3524,6
3525,12
3526,8
3527,1
3528,3
3529,2
3530,6
3531,8
3532,1
3533,6
3534,7
3535,8
3536,5
3537,10
3538,8
3539,4
3540,0
3541,6
3542,3
3543,1
3544,8
3545,2
3546,6
3547,5
3548,2
3549,8
3550,5
3551,2
3552,13
3553,8
3554,4
3555,4
3556,6
3557,12
3558,6
3559,10
3560,8
3561,8
3562,3
3563,2
3564,0
3565,1
3566,13
3567,9
3568,0
3569,13
3570,8
3571,8
3572,4
3573,9
3574,5
3575,8
3576,11
3577,2
3578,6
3579,5
3580,2
3581,3
3582,5
3583,4
3584,3
3585,13
3586,8
3587,12
3588,4
3589,11
3590,3
3591,4
3592,0
3593,0
3594,13
3595,5
3596,0
3597,2
3598,2
3599,4
3600,8
3601,1
3602,11
3603,5
3604,5
3605,8
3606,13
3607,5
3608,13
3609,8
3610,6
3611,6
3612,11
3613,1
3614,1
3615,6
3616,3
3617,9
3618,4
3619,8
3620,8
3621,8
3622,11
3623,5
3624,1
3625,3
3626,9
3627,11
3628,1
3629,0
3630,1
3631,8
3632,8
3633,13
3634,11
3635,13
3636,5
3637,4
3638,10
3639,8
3640,5
3641,5
3642,11
3643,12
3644,11
3645,0
3646,11
3647,11
3648,12
3649,10
3650,11
3651,12
3652,6
3653,13
3654,6
3655,4
3656,12
3657,5
3658,3
3659,8
3660,13
3661,4
3662,1
3663,5
3664,1
3665,11
3666,1
3667,3
3668,2
3669,10
3670,5
3671,8
3672,11
3673,5
3674,1
3675,8
3676,11
3677,13
3678,1
3679,13
3680,12
3681,5
3682,7
3683,6
3684,9
3685,5
3686,5
3687,11
3688,8
3689,11
3690,8
3691,1
3692,9
3693,8
3694,13
3695,5
3696,11
3697,8
3698,12
3699,11
3700,3
3701,8
3702,2
3703,5
3704,5
3705,2
3706,6
3707,11
3708,10
3709,6
3710,5
3711,11
3712,2
3713,3
3714,8
3715,13
3716,4
3717,4
3718,3
3719,1
3720,8
3721,8
3722,8
3723,3
3724,12
3725,8
3726,1
3727,4
3728,12
3729,6
3730,2
3731,0
3732,0
3733,3
3734,6
3735,8
3736,5
3737,12
3738,11
3739,13
3740,7
3741,8
3742,6
3743,5
3744,10
3745,6
3746,1
3747,4
3748,6
3749,4
3750,6
3751,1
3752,0
3753,0
3754,8
3755,8
3756,8
3757,5
3758,1
3759,0
3760,1
3761,7
3762,11
3763,3
3764,3
3765,5
3766,6
3767,1
3768,5
3769,3
3770,8
3771,4
3772,11
3773,5
3774,5
3775,8
3776,13
3777,11
3778,6
3779,12
3780,5
3781,2
3782,8
3783,10
3784,6
3785,5
3786,6
3787,6
3788,8
3789,11
3790,8
3791,11
3792,1
3793,10
3794,4
3795,4
3796,11
3797,5
3798,8
3799,11
3800,8
3801,3
3802,5
3803,6
3804,8
3805,2
3806,13
3807,4
3808,5
3809,8
3810,1
3811,6
3812,8
3813,2
3814,5
3815,8
3816,3
3817,8
3818,8
3819,5
3820,8
3821,11
3822,11
3823,6
3824,11
3825,8
3826,7
3827,6
3828,1
3829,1
3830,6
3831,11
3832,6
3833,1
3834,11
3835,8
3836,1
3837,8
3838,5
3839,0
3840,2
3841,2
3842,2
3843,8
3844,8
3845,8
3846,8
3847,8
3848,1
3849,4
3850,10
3851,7
3852,8
3853,11
3854,13
3855,3
3856,4
3857,10
3858,8
3859,6
3860,12
3861,4
3862,11
3863,8
3864,13
3865,6
3866,5
3867,12
3868,5
3869,11
3870,10
3871,5
3872,11
3873,6
3874,11
3875,8
3876,6
3877,2
3878,1
3879,0
3880,2
3881,11
3882,6
3883,4
3884,4
3885,8
3886,0
3887,6
3888,5
3889,6
3890,5
3891,8
3892,5
3893,8
3894,8
3895,8
3896,12
3897,8
3898,8
3899,5
3900,1
3901,3
3902,8
3903,8
3904,7
3905,12
3906,13
3907,8
3908,6
3909,10
3910,8
3911,8
3912,5
3913,13
3914,3
3915,6
3916,8
3917,10
3918,6
3919,10
3920,8
3921,4
3922,0
3923,13
3924,6
3925,5
3926,13
3927,5
3928,6
3929,1
3930,13
3931,5
3932,6
3933,8
3934,3
3935,5
3936,8
3937,1
3938,6
3939,13
3940,4
3941,1
3942,12
3943,5
3944,5
3945,6
3946,11
3947,1
3948,3
3949,2
3950,8
3951,6
3952,3
3953,5
3954,1
3955,5
3956,11
3957,6
3958,5
3959,2
3960,13
3961,4
3962,8
3963,0
3964,10
3965,1
3966,1
3967,8
3968,1
3969,5
3970,11
3971,1
3972,8
3973,8
3974,11
3975,11
3976,2
3977,8
3978,1
3979,6
3980,11
3981,10
3982,6
3983,11
3984,8
3985,5
3986,6
3987,6
3988,0
3989,1
3990,6
3991,8
3992,11
3993,5
3994,6
3995,3
3996,4
3997,6
3998,10
3999,10
4000,8
4001,5
4002,2
4003,4
4004,8
4005,12
4006,1
4007,5
4008,3
4009,11
4010,9
4011,11
4012,6
4013,8
4014,6
4015,4
4016,5
4017,5
4018,6
4019,13
4020,10
4021,5
4022,3
4023,8
4024,5
4025,11
4026,0
4027,1
4028,11
4029,1
4030,1
4031,5
4032,1
4033,13
4034,1
4035,8
4036,8
4037,6
4038,6
4039,1
4040,5
4041,4
4042,1
4043,12
4044,7
4045,5
4046,6
4047,5
4048,11
4049,3
4050,2
4051,0
4052,5
4053,11
4054,8
4055,5
4056,10
4057,13
4058,1
4059,12
4060,8
4061,13
4062,6
4063,12
4064,2
4065,7
4066,8
4067,1
4068,8
4069,0
4070,13
4071,0
4072,8
4073,6
4074,10
4075,8
4076,2
4077,1
4078,4
4079,1
4080,3
4081,5
4082,0
4083,0
4084,10
4085,4
4086,5
4087,3
4088,5
4089,6
4090,8
4091,4
4092,13
4093,0
4094,6
4095,0
4096,5
4097,0
4098,3
4099,12
4100,1
4101,5
4102,10
4103,5
4104,10
4105,1
4106,3
4107,13
4108,2
4109,0
4110,5
4111,10
4112,1
4113,1
4114,0
4115,9
4116,5
4117,5
4118,10
4119,8
4120,11
4121,8
4122,0
4123,1
4124,5
4125,11
4126,2
4127,11
4128,5
4129,3
4130,8
4131,11
4132,6
4133,1
4134,5
4135,5
4136,13
4137,6
4138,5
4139,1
4140,6
4141,1
4142,1
4143,6
4144,6
4145,8
4146,10
4147,5
4148,3
4149,8
4150,6
4151,5
4152,3
4153,0
4154,6
4155,1
4156,8
4157,6
4158,10
4159,6
4160,10
4161,6
4162,10
4163,5
4164,6
4165,6
4166,5
4167,0
4168,13
4169,6
4170,0
4171,1
4172,6
4173,4
4174,1
4175,13
4176,3
4177,11
4178,5
4179,7
4180,3
4181,10
4182,1
4183,5
4184,8
4185,11
4186,0
4187,3
4188,13
4189,8
4190,3
4191,5
4192,1
4193,1
4194,3
4195,1
4196,6
4197,5
4198,8
4199,6
4200,12
4201,13
4202,1
4203,13
4204,3
4205,4
4206,12
4207,5
4208,11
4209,8
4210,8
4211,13
4212,12
4213,4
4214,3
4215,1
4216,13
4217,3
4218,2
4219,6
4220,6
4221,11
4222,5
4223,6
4224,6
4225,2
4226,8
4227,8
4228,6
4229,5
4230,8
4231,6
4232,0
4233,8
4234,3
4235,5
4236,8
4237,8
4238,1
4239,8
4240,11
4241,0
4242,5
4243,13
4244,10
4245,11
4246,1
4247,5
4248,6
4249,1
4250,10
4251,6
4252,6
4253,6
4254,11
4255,5
4256,8
4257,6
4258,4
4259,6
4260,0
4261,7
4262,5
4263,2
4264,8
4265,10
4266,8
4267,5
4268,8
4269,6
4270,4
4271,11
4272,1
4273,3
4274,12
4275,5
4276,1
4277,6
4278,10
4279,6
4280,13
4281,4
4282,5
4283,11
4284,6
4285,3
4286,6
4287,3
4288,4
4289,6
4290,8
4291,1
4292,10
4293,11
4294,5
4295,1
4296,6
4297,13
4298,8
4299,5
4300,5
4301,12
4302,1
4303,5
4304,5
4305,5
4306,8
4307,1
4308,1
4309,5
4310,6
4311,3
4312,3
4313,8
4314,3
4315,8
4316,5
4317,13
4318,8
4319,11
4320,1
4321,8
4322,8
4323,6
4324,13
4325,6
4326,1
4327,3
4328,0
4329,1
4330,3
4331,5
4332,9
4333,0
4334,11
4335,6
4336,6
4337,10
4338,5
4339,0
4340,6
4341,8
4342,6
4343,10
4344,4
4345,5
4346,6
4347,1
4348,6
4349,13
4350,2
4351,8
4352,6
4353,6
4354,0
4355,3
4356,5
4357,12
4358,6
4359,8
4360,1
4361,5
4362,11
4363,4
4364,12
4365,8
4366,4
4367,4
4368,1
4369,5
4370,0
4371,3
4372,5
4373,6
4374,1
4375,10
4376,6
4377,5
4378,6
4379,4
4380,3
4381,10
4382,8
4383,1
4384,8
4385,4
4386,0
4387,1
4388,10
4389,8
4390,11
4391,8
4392,10
4393,1
4394,5
4395,5
4396,10
4397,1
4398,6
4399,8
4400,8
4401,10
4402,10
4403,11
4404,6
4405,13
4406,13
4407,3
4408,10
4409,6
4410,6
4411,11
4412,5
4413,11
4414,1
4415,8
4416,1
4417,11
4418,6
4419,3
4420,8
4421,1
4422,0
4423,13
4424,6
4425,4
4426,5
4427,6
4428,10
4429,5
4430,6
4431,1
4432,1
4433,2
4434,13
4435,1
4436,1
4437,6
4438,3
4439,7
4440,13
4441,0
4442,5
4443,8
4444,7
4445,10
4446,0
4447,1
4448,3
4449,6
4450,6
4451,0
4452,8
4453,1
4454,11
4455,5
4456,6
4457,10
4458,6
4459,6
4460,6
4461,6
4462,3
4463,6
4464,12
4465,13
4466,8
4467,6
4468,4
4469,10
4470,4
4471,4
4472,0
4473,5
4474,3
4475,8
4476,5
4477,2
4478,13
4479,13
4480,6
4481,5
4482,11
4483,1
4484,6
4485,11
4486,6
4487,13
4488,12
4489,3
4490,13
4491,6
4492,6
4493,6
4494,5
4495,12
4496,10
4497,6
4498,6
4499,4
4500,3
4501,6
4502,13
4503,6
4504,0
4505,8
4506,13
4507,10
4508,12
4509,6
4510,1
4511,12
4512,8
4513,6
4514,11
4515,3
4516,1
4517,6
4518,11
4519,5
4520,4
4521,4
4522,4
4523,1
4524,8
4525,5
4526,6
4527,6
4528,12
4529,6
4530,5
4531,0
4532,13
4533,8
4534,8
4535,5
4536,6
4537,8
4538,0
4539,5
4540,1
4541,11
4542,8
4543,1
4544,8
4545,13
4546,10
4547,11
4548,5
4549,13
4550,8
4551,10
4552,1
4553,8
4554,11
4555,2
4556,6
4557,1
4558,4
4559,3
4560,3
4561,1
4562,3
4563,8
4564,9
4565,8
4566,11
4567,6
4568,5
4569,1
4570,12
4571,6
4572,11
4573,1
4574,13
4575,8
4576,8
4577,3
4578,5
4579,5
4580,1
4581,4
4582,10
4583,13
4584,2
4585,1
4586,3
4587,10
4588,13
4589,6
4590,13
4591,11
4592,3
4593,13
4594,5
4595,3
4596,1
4597,1
4598,11
4599,5
4600,4
4601,8
4602,6
4603,6
4604,11
4605,6
4606,10
4607,5
4608,6
4609,13
4610,5
4611,0
4612,8
4613,13
4614,8
4615,6
4616,6
4617,5
4618,5
4619,13
4620,0
4621,6
4622,6
4623,10
4624,13
4625,6
4626,13
4627,6
4628,1
4629,8
4630,4
4631,5
4632,5
4633,5
4634,6
4635,6
4636,1
4637,5
4638,11
4639,8
4640,1
4641,3
4642,1
4643,6
4644,6
4645,6
4646,10
4647,8
4648,3
4649,4
4650,6
4651,10
4652,8
4653,1
4654,3
4655,5
4656,12
4657,5
4658,2
4659,1
4660,5
4661,8
4662,6
4663,10
4664,5
4665,0
4666,0
4667,8
4668,4
4669,1
4670,6
4671,12
4672,11
4673,8
4674,6
4675,13
4676,6
4677,6
4678,3
4679,2
4680,12
4681,8
4682,8
4683,1
4684,2
4685,5
4686,1
4687,1
4688,6
4689,11
4690,1
4691,10
4692,3
4693,0
4694,8
4695,8
4696,4
4697,6
4698,8
4699,3
4700,1
4701,10
4702,5
4703,11
4704,8
4705,3
4706,0
4707,2
4708,13
4709,10
4710,1
4711,5
4712,1
4713,3
4714,11
4715,8
4716,5
4717,1
4718,1
4719,5
4720,5
4721,10
4722,13
4723,5
4724,8
4725,6
4726,6
4727,6
4728,8
4729,3
4730,6
4731,1
4732,6
4733,13
4734,13
4735,8
4736,8
4737,8
4738,8
4739,5
4740,8
4741,1
4742,11
4743,6
4744,5
4745,11
4746,10
4747,6
4748,2
4749,6
4750,1
4751,8
4752,9
4753,10
4754,5
4755,5
4756,12
4757,1
4758,10
4759,8
4760,8
4761,6
4762,8
4763,13
4764,5
4765,10
4766,11
4767,10
4768,5
4769,11
4770,6
4771,0
4772,10
4773,0
4774,1
4775,5
4776,1
4777,9
4778,8
4779,10
4780,1
4781,1
4782,3
4783,6
4784,0
4785,5
4786,8
4787,3
4788,3
4789,6
4790,8
4791,13
4792,5
4793,5
4794,3
4795,0
4796,5
4797,3
4798,3
4799,3
4800,11
4801,11
4802,5
4803,1
4804,4
4805,1
4806,3
4807,9
4808,6
4809,2
4810,11
4811,13
4812,13
4813,1
4814,12
4815,1
4816,8
4817,6
4818,6
4819,1
4820,3
4821,5
4822,8
4823,10
4824,1
4825,1
4826,6
4827,6
4828,12
4829,6
4830,6
4831,3
4832,5
4833,8
4834,7
4835,5
4836,10
4837,8
4838,3
4839,11
4840,6
4841,4
4842,1
4843,4
4844,3
4845,5
4846,0
4847,1
4848,12
4849,10
4850,13
4851,6
4852,13
4853,13
4854,9
4855,1
4856,6
4857,11
4858,13
4859,5
4860,5
4861,0
4862,3
4863,12
4864,5
4865,8
4866,5
4867,8
4868,5
4869,10
4870,6
4871,1
4872,10
4873,1
4874,8
4875,9
4876,6
4877,8
4878,10
4879,1
4880,1
4881,10
4882,6
4883,10
4884,6
4885,6
4886,2
4887,8
4888,11
4889,3
4890,0
4891,6
4892,8
4893,12
4894,8
4895,12
4896,8
4897,10
4898,11
4899,1
4900,6
4901,8
4902,5
4903,8
4904,8
4905,5
4906,6
4907,3
4908,6
4909,6
4910,12
4911,3
4912,6
4913,6
4914,1
4915,3
4916,11
4917,10
4918,5
4919,6
4920,5
4921,10
4922,11
4923,13
4924,1
4925,4
4926,5
4927,10
4928,4
4929,6
4930,5
4931,1
4932,11
4933,10
4934,5
4935,3
4936,1
4937,1
4938,12
4939,3
4940,12
4941,8
4942,0
4943,5
4944,1
4945,2
4946,11
4947,12
4948,13
4949,13
4950,10
4951,8
4952,3
4953,4
4954,6
4955,13
4956,11
4957,6
4958,8
4959,5
4960,10
4961,5
4962,5
4963,8
4964,1
4965,5
4966,6
4967,5
4968,5
4969,5
4970,8
4971,6
4972,4
4973,4
4974,3
4975,6
4976,6
4977,4
4978,8
4979,11
4980,3
4981,5
4982,6
4983,5
4984,1
4985,6
4986,8
4987,3
4988,8
4989,8
4990,5
4991,5
4992,5
4993,8
4994,5
4995,6
4996,11
4997,6
4998,8
4999,1
5000,8
5001,5
5002,9
5003,11
5004,6
5005,8
5006,4
5007,8
5008,6
5009,6
5010,5
5011,6
5012,11
5013,8
5014,0
5015,6
5016,2
5017,0
5018,6
5019,5
5020,10
5021,0
5022,3
5023,8
5024,5
5025,8
5026,5
5027,3
5028,3
5029,6
5030,4
5031,3
5032,2
5033,11
5034,6
5035,13
5036,2
5037,2
5038,6
5039,11
5040,10
5041,5
5042,5
5043,13
5044,5
5045,9
5046,11
5047,8
5048,5
5049,6
5050,2
5051,1
5052,4
5053,6
5054,8
5055,9
5056,11
5057,5
5058,13
5059,8
5060,5
5061,5
5062,2
5063,10
5064,3
5065,3
5066,11
5067,8
5068,6
5069,3
5070,9
5071,11
5072,12
5073,4
5074,5
5075,8
5076,11
5077,11
5078,2
5079,12
5080,8
5081,2
5082,6
5083,0
5084,8
5085,2
5086,2
5087,8
5088,6
5089,5
5090,6
5091,5
5092,6
5093,2
5094,5
5095,6
5096,1
5097,2
5098,4
5099,5
5100,2
5101,4
5102,5
5103,4
5104,5
5105,8
5106,13
5107,8
5108,4
5109,0
5110,5
5111,9
5112,6
5113,5
5114,5
5115,7
5116,5
5117,6
5118,11
5119,6
5120,1
5121,11
5122,13
5123,6
5124,2
5125,5
5126,11
5127,8
5128,4
5129,8
5130,12
5131,8
5132,5
5133,10
5134,6
5135,6
5136,4
5137,5
5138,0
5139,6
5140,11
5141,9
5142,11
5143,6
5144,5
5145,5
5146,8
5147,6
5148,6
5149,8
5150,8
5151,3
5152,11
5153,13
5154,1
5155,11
5156,8
5157,6
5158,6
5159,13
5160,4
5161,11
5162,8
5163,0
5164,8
5165,8
5166,9
5167,5
5168,8
5169,5
5170,5
5171,13
5172,8
5173,8
5174,6
5175,6
5176,4
5177,12
5178,11
5179,8
5180,3
5181,6
5182,2
5183,8
5184,11
5185,8
5186,5
5187,11
5188,5
5189,6
5190,5
5191,1
5192,5
5193,4
5194,6
5195,0
5196,4
5197,6
5198,3
5199,8
5200,5
5201,8
5202,10
5203,7
5204,5
5205,2
5206,10
5207,6
5208,8
5209,6
5210,5
5211,4
5212,6
5213,4
5214,5
5215,11
5216,5
5217,11
5218,6
5219,9
5220,5
5221,5
5222,6
5223,8
5224,3
5225,4
5226,11
5227,5
5228,8
5229,0
5230,5
5231,0
5232,6
5233,4
5234,8
5235,2
5236,4
5237,11
5238,8
5239,5
5240,8
5241,5
5242,4
5243,6
5244,4
5245,6
5246,6
5247,5
5248,8
5249,6
5250,5
5251,2
5252,8
5253,13
5254,0
5255,5
5256,0
5257,11
5258,11
5259,11
5260,8
5261,8
5262,3
5263,3
5264,2
5265,13
5266,5
5267,5
5268,8
5269,1
5270,11
5271,11
5272,6
5273,12
5274,1
5275,6
5276,11
5277,5
5278,2
5279,5
5280,5
5281,10
5282,6
5283,6
5284,5
5285,3
5286,2
5287,3
5288,6
5289,9
5290,3
5291,1
5292,6
5293,2
5294,13
5295,8
5296,6
5297,8
5298,5
5299,11
5300,5
5301,6
5302,4
5303,8
5304,1
5305,8
5306,5
5307,11
5308,4
5309,6
5310,3
5311,3
5312,5
5313,6
5314,5
5315,5
5316,8
5317,13
5318,0
5319,8
5320,5
5321,6
5322,0
5323,8
5324,6
5325,6
5326,5
5327,0
5328,11
5329,6
5330,13
5331,5
5332,5
5333,8
5334,5
5335,4
5336,6
5337,6
5338,13
5339,4
5340,13
5341,6
5342,13
5343,10
5344,4
5345,2
5346,2
5347,6
5348,8
5349,11
5350,5
5351,6
5352,2
5353,13
5354,8
5355,5
5356,5
5357,0
5358,5
5359,0
5360,13
5361,5
5362,11
5363,5
5364,5
5365,3
5366,2
5367,2
5368,5
5369,10
5370,4
5371,2
5372,6
5373,0
5374,11
5375,8
5376,6
5377,5
5378,1
5379,0
5380,6
5381,10
5382,5
5383,5
5384,1
5385,6
5386,6
5387,11
5388,13
5389,5
5390,8
5391,5
5392,5
5393,3
5394,5
5395,0
5396,5
5397,5
5398,6
5399,13
5400,11
5401,13
5402,0
5403,11
5404,12
5405,8
5406,10
5407,13
5408,2
5409,5
5410,10
5411,8
5412,5
5413,3
5414,5
5415,8
5416,5
5417,2
5418,8
5419,5
5420,6
5421,8
5422,5
5423,8
5424,11
5425,8
5426,5
5427,5
5428,6
5429,3
5430,5
5431,6
5432,6
5433,3
5434,3
5435,5
5436,6
5437,6
5438,0
5439,6
5440,13
5441,0
5442,11
5443,6
5444,11
5445,6
5446,0
5447,3
5448,5
5449,3
5450,11
5451,5
5452,13
5453,5
5454,10
5455,11
5456,8
5457,4
5458,6
5459,3
5460,13
5461,5
5462,8
5463,6
5464,9
5465,11
5466,8
5467,4
5468,11
5469,8
5470,6
5471,5
5472,8
5473,0
5474,13
5475,10
5476,3
5477,7
5478,8
5479,11
5480,7
5481,5
5482,0
5483,5
5484,6
5485,11
5486,5
5487,6
5488,5
5489,8
5490,4
5491,13
5492,10
5493,11
5494,13
5495,0
5496,6
5497,11
5498,5
5499,4
5500,0
5501,4
5502,8
5503,5
5504,13
5505,5
5506,5
5507,6
5508,4
5509,5
5510,2
5511,6
5512,6
5513,8
5514,0
5515,6
5516,0
5517,1
5518,8
5519,5
5520,6
5521,13
5522,5
5523,8
5524,5
5525,3
5526,5
5527,12
5528,6
5529,5
5530,4
5531,8
5532,8
5533,8
5534,12
5535,11
5536,8
5537,4
5538,5
5539,4
5540,2
5541,5
5542,6
5543,6
5544,1
5545,13
5546,5
5547,5
5548,8
5549,1
5550,13
5551,13
5552,8
5553,8
5554,11
5555,5
5556,3
5557,7
5558,6
5559,8
5560,5
5561,6
5562,6
5563,8
5564,6
5565,2
5566,6
5567,6
5568,0
5569,5
5570,8
5571,8
5572,5
5573,0
5574,10
5575,10
5576,2
5577,6
5578,5
5579,5
5580,5
5581,4
5582,2
5583,6
5584,12
5585,10
5586,6
5587,6
5588,11
5589,6
5590,3
5591,9
5592,5
5593,2
5594,5
5595,4
5596,4
5597,1
5598,10
5599,2
5600,6
5601,4
5602,5
5603,5
5604,5
5605,6
5606,0
5607,2
5608,8
5609,0
5610,8
5611,5
5612,8
5613,5
5614,0
5615,4
5616,6
5617,8
5618,5
5619,2
5620,1
5621,5
5622,8
5623,0
5624,12
5625,11
5626,6
5627,5
5628,4
5629,6
5630,5
5631,5
5632,1
5633,4
5634,4
5635,6
5636,8
5637,2
5638,11
5639,5
5640,6
5641,6
5642,5
5643,6
5644,13
5645,3
5646,8
5647,5
5648,1
5649,8
5650,11
5651,11
5652,5
5653,6
5654,8
5655,4
5656,7
5657,6
5658,3
5659,0
5660,6
5661,0
5662,0
5663,5
5664,13
5665,8
5666,5
5667,1
5668,8
5669,8
5670,13
5671,5
5672,8
5673,3
5674,11
5675,1
5676,1
5677,13
5678,5
5679,6
5680,8
5681,3
5682,4
5683,0
5684,6
5685,6
5686,5
5687,13
5688,6
5689,5
5690,1
5691,5
5692,13
5693,8
5694,8
5695,6
5696,0
5697,8
5698,11
5699,8
5700,6
5701,6
5702,4
5703,5
5704,5
5705,11
5706,11
5707,6
5708,6
5709,11
5710,4
5711,8
5712,6
5713,8
5714,11
5715,3
5716,5
5717,13
5718,8
5719,5
5720,1
5721,6
5722,11
5723,11
5724,8
5725,3
5726,13
5727,6
5728,1
5729,8
5730,6
5731,8
5732,5
5733,6
5734,6
5735,5
5736,6
5737,6
5738,5
5739,5
5740,6
5741,11
5742,8
5743,1
5744,5
5745,6
5746,5
5747,13
5748,11
5749,6
5750,2
5751,8
5752,8
5753,11
5754,0
5755,6
5756,5
5757,8
5758,8
5759,0
5760,12
5761,5
5762,12
5763,8
5764,4
5765,6
5766,13
5767,4
5768,13
5769,8
5770,1
5771,2
5772,8
5773,8
5774,11
5775,5
5776,4
5777,3
5778,5
5779,8
5780,11
5781,8
5782,1
5783,1
5784,4
5785,11
5786,6
5787,1
5788,5
5789,5
5790,0
5791,11
5792,5
5793,5
5794,13
5795,5
5796,8
